"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Barbados","BRB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","202627097.668432","202690388.262302","245539166.832769","321101774.971412","438572067.816835","603440560.831303","565753492.765873","631531845.075324","740714960.473326","823546959.67782","811763536.021479","715905135.981703","659623129.319346","748670014.418535","852533187.490678","867846666.335206","819569432.705216","808900000","872470541.440859","973599164.719336","1038930045.24437","1134340973.49973","1161686471.43638","1194252473.52459","1230497688.06245","1322800000","1251500000","1211100000","1378750000","1435900000","1711700000","1938700000","2043900000","2090350000","1904950000","1763300000","1766750000","1811200000","1914200000","1879250000","1892295050","1765692250","1781072150","1810800000","1942400000","1389450000","1471300000",
"Brunei Darussalam","BRN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","966802084.6157","1052165478.85126","1332766715.23393","1639747478.88825","1844766930.51891","2665317759.58797","4601625256.86531","4066833909.2157","3809813084.11215","3393752957.87979","","","","","","1845357124.54494","2176000000","2468163926.83492","2421117249.84653","2248421834.38544","2087861725.80856","2827007196.27487","3065957446.80851","2972117456.89655","2044694072.65774","2567551622.41888","4042036716.93736","3894175364.17927","3922149447.1127","4543527034.78361","5416090226.00876","6688037370.82432","8227327081.6288","8310397452.06025","11269686706.1812","7811357074.10972","9239791712.50458","12876222275.2206","13364276568.5019","12311381074.1688","11657150749.8027","6751036439.01375","5652190834.72091","6012294735.31755","7045834309.43732","7804997287.78771","6886074798.86932","11228914277.4222",
"Bhutan","BTN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18510178.1170483","22602771.3625866","20400634.2494715","19968316.8316832","21887323.943662","25820533.5489087","35504361.6177637","59617283.9506173","79686063.2183908","77398028.3425755","80434037.692747","80410290.237467","80220293.2098765","74261397.1794031","79964297.0991393","114460067.838421","112291843.070844","131398512.806389","124772176.442075","130380863.910822","129012507.788162","125216999.364272","128202190.907221","158797507.513954","218024620.476611","313215333.333333","488540499.2606","657474450.100971","613943620.532718","565371973.730149","673077343.64407","750024105.16279","706230865.389654","727604108.004055","714242710.492467","689952055.979636","639422224.471057","737147921.73411","754068095.24854","860578270.754314","689741914.936113","808222826.020804",
"Botswana","BWA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","7991027.618113","8954806.21239681","9953736.15589513","11044317.0697609","11989404.7121149","14519056.261343","15062761.5062762","14435146.4435146","15271966.5271967","17615930.92884","23729759.9106644","42251544.0763616","61464803.3126294","94799020.3140758","125239146.431199","154834347.532116","187442502.299908","229869358.669834","307353296.30524","443742331.288344","562918167.781781","533763595.075893","553753520.442847","727778284.25563","754544054.220579","738988752.233785","951599169.815337","1476502471.85657","1864978672.20825","1826368554.27068","2086912120.39774","2090843886.03087","1997772195.09883","1959225785.15125","2036914251.6576","2404876993.00195","2609469947.65658","3056343815.05423","2361177500.65075","3027160280.25257","3000196009.25164","2671112100.25337","2836767913.01874","3667669548.87978","4444139018.51733","5249438114.40968","5136222269.86604","5968390548.64143","5037761121.44604","3625835753.51847","5325914007.30099","6684436693.86681","6691601753.81192","8759967698.15095","9480511413.64289","7183590305.06467","8236800765.05339","6912351093.0282","7532893882.35294","6203255283.14692","4681134686.89443","7858650140.25056",
"Central African Republic","CAF","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26101663.5324279","32618432.4315288","30610513.5259673","32650875.6148568","40403674.3675804","40806179.1987216","44773980.9441937","43089273.2506263","65799813.9476266","51399881.3666379","60397792.9335814","60030783.7294562","57429311.3135228","77607282.0037938","78051053.0122594","80012173.7888853","100096590.716487","127861435.845127","142999429.662597","157199556.603561","201027829.000055","169417064.639175","165958843.454919","159064482.530585","149211719.376313","190340624.533959","204099901.272257","214306676.79078","224453261.7622","250535801.106115","245892968.903802","242234415.393597","238129779.615387","218665883.135697","199169783.685189","247850138.355647","216376660.533701","252105044.396708","219168752.430283","192136061.26759","186767826.171772","160016887.000055","158999425.122659","208312711.869376","178103986.437541","178779513.04332","209279928.854941","239933938.834645","219347940.358744","203464475.580563","249093411.140751","320054001.221436","289922972.255949","253274147.215345","315975075.203951","289437776.688114","270501999.9811","357682886.000818","354024715.431639","349974476.669665","353021266.326839","357002527.903324",
"Canada","CAN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","7215712236.96798","7439414166.10697","8094515611.35049","9398224064.40888","9996446867.04438","11675300776.8421","13131449205.2398","15002668947.8911","16551276495.1988","19265001435.5441","20913052089.5227","24070108091.7264","29896010398.9601","38617586912.0654","38302202123.4762","44942190669.3712","48202162670.4278","53813447882.8789","64212907631.8935","75584160109.4766","81065977145.7169","79268055442.9764","85210159039.273","99654852907.1114","100872940314.903","102284994602.375","112629713423.831","132708214837.085","142065878378.378","149461775797.052","149170812603.648","155724331926.864","168751259592.28","190114967779.731","218740163217.721","233945727906.124","249765997399.971","253784967981.126","283991384532.544","329258635782.102","310667613636.364","304705919836.87","330149882235.386","383240584166.026","432369202838.752","467052186177.715","502770691741.923","534150890346.767","391985828011.548","471736717163.276","550163771962.44","554964544782.69","560108797442.998","573083180253.852","495747450357.728","481357649980.237","518766780219.71","556939410843.12","555851439082.698","483153046942.475","611121393735.116",
"Central Europe and the Baltics","CEB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128466835217.724","136154581153.464","143468977168.33","158097545936.098","153026654212.12","165215633563.981","183199006308.507","206669641841.116","264122911537.962","345757466283.511","413029260597.349","502254895838.801","640467285363.567","762068027260.26","601603961923.796","687767052736.685","822862650203.601","797684166441.535","854407476246.8","896582392373.92","793676782540.777","823457555879.061","930794023159.42","1044101986792.45","1042363230172.66","986032061478.986","1218501413018.9",
"Switzerland","CHE","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","10331372055.7969","11793382278.236","14241967638.0489","19327897181.4965","23430447420.535","25938510440.4757","29019016642.6628","33814096109.8398","45267131991.0515","51230107656.2218","56790293608.6412","54170163425.3131","51020121164.3599","49349190605.4976","51730179171.8092","52984623336.4535","69865769637.0004","82062165370.1717","91331979088.3619","93316837826.273","109915025914.195","107067605997.211","114018210069.691","111111344071.467","120744704248.008","141203860465.116","139537131067.961","137060242541.17","139575012415.506","139348313140.727","143622369729.986","143872229201.233","150195660849.48","172784832553.65","207207253719.341","225263859620.944","250005789599.617","302064722592.469","358112276798.08","321497078393.53","388280802445.161","475707113598.213","465237594281.164","508970903327.501","474699970370.027","443048390064.017","459636103721.801","461255257229.42","489600609479.659","483067666222.233","475816487338.12","571427242924.819",
"Channel Islands","CHI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","536608944.072727","525717060.8","614812442.881818","697065976.8125","732786384.652174","800181243.375","1014234414.28205","985193067.058823","981819346.014493","1347031542.32558","1310155209.11504","1179623638.77049","1133195225.24038","2239538316.34078","3166342379.04858","1837931193.01426","2476026426.74329","2754528077.34448","3169044746.68351","4824713525.36913","6292627054.10256","5363825291.28205","4713939511.29444","4767971202.81762","4474125374.89846","4647193725.5999","5161066966.67185","6308060062.89595","8456167150.3204","10071482715.1152","10760217714.6605","11842675065.5747","13312092909.9785","12758599161.7389","15656361048.5982","21025141438.6168","20390404616.9254","22184928392.3463","20616556134.2813","21400586958.5507","23571802464.7159","22776267088.9561","22675178339.5325","26824302168.3794","39320335103.6655","49140735174.0507","67482975919.2998","77878712906.0324","73954057559.8699","63620890215.8819","82291626068.2059","94686096591.3161","90427251746.4558","88959111212.481","85613841160.6594","70787389826.3311","69612075674.0576","78297990798.2845","84275554762.1214","77541641202.3049","79693816697.4843","101112504544.894",
"China","CHN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","2571289300.51182","1937606629.29564","1913234218.86425","2031034202.61597","2250385896.4985","2563165163.70136","2680965147.45308","2388496222.27638","2339751401.4136","2429116906.3287","2307254854.17174","2782516857.58388","3692485858.09095","5876143560.87262","7107893126.65715","7688998817.07711","6943442876.27485","7519646894.17591","6813008130.0813","9204347826.08696","11300000000","14587301587.3016","16324708463.7012","16620333601.7702","20518995638.4517","25772442515.1731","26223846553.0594","28435553708.1639","34405454469.2167","31394221977.5706","44932593282.2455","51511461990.5188","57870749254.5342","53358340201.4013","104607445198","131869879106.71","154811877000","187447040000","188748114334.058","198696999390.993","253095146995.525","272060010515.89","333002310923.451","447958253781.62","607356934124.72","773339005396.99","991731387760.5","1258056795940.68","1497868782939.59","1262664161019.72","1654815752520.77","2006296851391.43","2175080625679.5","2354248580552.39","2462839435097.13","2362092880957.64","2199967569428.2","2424199911705.08","2655591916228.46","2628935396524.04","2729871520705.54","3553509241460.01",
"Cote d'Ivoire","CIV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","187017625.556139","218194462.124088","221930221.918022","258264752.481875","330533040.413472","338691189.41455","372845096.2722","392274948.994089","521479828.101502","500460465.162798","520616448.585417","510247597.56897","619773363.314177","896858189.629646","1402963862.35915","1430151941.39037","1946009761.85444","2670550446.37388","2885366741.57423","3163759568.37481","3561631199.13139","2966163293.54528","2756185695.16166","2527383751.37115","3100078387.62971","3263789748.09855","3617154650.84482","3372301472.43297","3126609547.07801","3125624091.59887","3421191368.47657","3149019076.45648","3558855924.13516","3252142526.23758","3369268837.06136","4593584282.14936","5069827692.13867","5082544215.09848","5333495746.77118","5423051765.22103","4606906227.753","4617823320.035","5662064520.17923","6107969838.11274","7086390960.63625","7662724022.41481","8302651689.15918","8769226065.77849","10568913641.4798","12000250099.6187","11703513652.2389","12946046919.6089","12699450563.6303","12469057450.5426","13752705785.6157","12532872742.5388","11796835871.9526","12855832026.0491","13134192041.8978","13918496153.8527","13231734148.3288","16083020558.465",
"Cameroon","CMR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","193421264.673393","178688846.882754","193088729.75668","231454649.22907","257346645.991739","301733227.666405","284721077.221711","305521603.983056","393469100.790886","548805227.733401","648117760.060174","656202819.412389","850701159.27364","1103006806.38087","1247640071.81217","1861186374.83221","1445617223.61964","2195884578.59755","2088376340.58142","2447933869.42001","2858133865.4641","2760485227.94443","2178543425.32657","1961804127.06875","2280376109.64981","2485421378.01141","2367905979.25822","2480390373.25675","2652315296.58225","1912336291.82174","2348799651.56655","2691569129.96596","2875461241.07243","2483240084.18993","2247078405.02586","2626514742.44165","2766983703.93572","2854249167.09095","3104136132.18476","3868330460.16028","4340055361.46982","5055972842.25735","6455517217.23732","7485407538.78924","5469950516.4223","6153122433.50419","7421774032.21994","7200041493.17127","7973145800.48253","8590854824.6274","6760653981.81396","6407809848.57382","6624480523.5176","7489599808.4424","7874725000.89604","6212147272.51879","7575052201.79875",
"Congo, Dem. Rep.","COD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1316878616.05974","1607380672.94391","1731595952.11051","1142032617.06063","1852289978.29827","1113537727.27273","2185507246.37681","891666666.666667","1367800837.58331","2145055691.03305","2340567899.3741","2745153230.58484","3136077074.81099","6539494270.72831","7723022252.04164","5000335250.26001","8865916412.10778","10210736241.2238","9027202464.46064","11910414647.3896","13226085525.3466","10512898980.653","8896176892.90775","13401989661.626","15485130709.7247","13393198495.2785","13935463039.123","22353947838.6733",
"Congo, Rep.","COG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","26943546.4343425","29515424.4500054","50771655.4192468","62818525.1974964","70846987.3057028","71410810.7707098","65939853.0330478","72357447.739091","76343640.5780674","85012891.1091742","95512627.9823516","104954865.95045","116257095.680283","171385616.281243","311584817.760364","275298406.703763","304665659.81921","348827333.662266","384211648.259926","568348371.033079","1023762093.66515","1156656680.88897","1194134307.47907","1215274929.33028","1351850300.61215","1227120964.24003","736631970.121349","958951542.192068","898779925.765947","1159530945.41362","1449116806.34254","1134481545.8486","1193589826.37209","1149866812.46834","1035379949.95","1369151207.41084","1739316143.07063","1755897582.68055","1487018189.99254","1702267045.61451","2591933855.33981","2165209434.71013","2473412989.69084","2831441638.12426","3750252499.15614","4987838979.90056","6253141117.12749","6014868990.62895","8551336322.86996","6269575545.81884","9010344298.63076","11524199753.5908","10276402426.1379","9506330841.32888","9521187838.64056","5080489780.56422","4598648747.16","6442158614.004","9709768353.74784","9408766860.49588","5976728064.96336","7813576416.95942",
"Colombia","COL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","632672494.348154","589865537.313433","605741204.428215","579510844.444444","714265144.444444","699047619.047619","541851851.851852","653146477.145043","701707004.180043","808812068.099551","955259648.019432","935820962.911309","1149373247.90663","1539558029.33178","1798616360.40627","2071845444.99232","2615131863.38089","3283905564.22709","3867783604.04144","4251544715.065","5416924889.4313","4312469259.96344","4252517718.43372","4050952667.78683","4546303965.08543","4818142148.53733","6582202894.2535","6165155372.87305","6386221631.40895","7118228010.95861","9024672480.38864","9389847563.38362","9649972062.93192","10089611942.598","12254186688.3985","13444770139.3343","14767813598.716","15829917576.649","14773797430.026","15812211474.8338","15897088339.1542","15111975248.9223","14513777086.8965","15687092169.746","19635451077.6387","24713096944.4685","28652691910.1451","33882152043.1603","43859076073.7904","38170172446.1235","46826831270.1524","64565473515.4334","69774770559.0529","69111201874.1384","63397043405.7392","45930515098.6219","41623750983.8154","47235694653.5682","53136579845.3584","51271146742.3269","36465851526.4076","51599165400.1063",
"Comoros","COM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","18752561.7930516","17348160.355295","16259717.2580329","16931592.3779493","16319833.0255199","17384173.7687286","24669148.1159563","29823580.6930331","31499531.4688109","30175018.8711421","37963362.5637023","37475474.513877","40417152.7706415","40016216.9683451","28203731.6149806","35209696.8375917","34997132.8780691","32203525.7343795","32703609.9180308","33793543.4300631","31027529.9630531","33446307.7712056","37638993.5591058","48323485.2322169","55994447.5839025","57775592.8908229","61714688.8156578","71414384.2208642","75279521.6741405","84304807.1261037","87519203.2675129","101862710.840561","90876019.4433628","101000284.268301","111239529.269439","97918670.0850322","108098877.229645","128229503.784909","153462152.243673","152645352.931793","69481188.3983341","140072575.018788",
"Cabo Verde","CPV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","24288324.3019896","29942601.5562269","32243019.3521382","34103853.2038423","30064775.4008994","31179559.0390662","33573415.1518063","42578568.0969506","44159711.3816908","51418167.4085416","52576490.7976862","52976389.2000896","61728160.1928901","65033421.6121452","61175342.8337668","83482492.5507137","101395543.124898","134631485.120869","118975529.248762","124265005.50714","145630289.312716","167854014.136461","201943917.486384","255073869.359581","296019485.531489","367287114.394074","499871224.812655","544957892.451777","659687944.674525","527613487.281878","543605692.692129","662759015.551819","704245132.589581","749300524.240874","750676236.985831","717082167.756528","735543570.396065","812736072.812859","962654298.731662","1003790836.50777","423385851.850857","476614904.187062",
